ID Number,Name,Host ID Number,Host Name,Neighbourhood,Latitude,Longitude,Room Type,Price,Number of Days Available per Year
651424766435626418,"Walk to Harvard, MIT, Central, Subway, Book Now",7848820,Kris,Mid-Cambridge,42.37189343779873,-71.09993568,Private room,145,361
651445047185993579,"Walk to Harvard, MIT, Central, Subway, Book Now",7848820,Kris,The Port,42.37054,-71.10011,Private room,175,230
652285506466388569,Private Garden-Level Studio Apartment Near Harvard,2297712,Jean,North Cambridge,42.3894,-71.11783,Entire home/apt,174,73
652330205535164476,"Downtown Studio Apt, near Tufts Med, BMC, MGF",2356643,MyBostonTrip,Area 2/MIT,42.35039248700371,-71.06433705,Entire home/apt,135,355
652928774282974124,Cozy Room in Beacon Hill/MGH. Walk to Everything,95634275,Sophia,East Cambridge,42.36177,-71.06611,Private room,141,0
653139523482922623,Room in Prime Location. 10 Mins to Harvard/ Lesley,95634275,Sophia,North Cambridge,42.39049,-71.12255,Private room,134,123
654490902643219901,"Downtown Studio Apt, near Grocery and Hospitals",2356643,MyBostonTrip,Area 2/MIT,42.350712053943816,-71.06524929,Entire home/apt,135,344
655140388575700152,Luxurious 2BR 2BA in the heart of fenway King Bed!,158837906,Hashouki,Area 2/MIT,42.34379709261095,-71.10251353,Entire home/apt,499,365
655514870814006563,"Cozy S. End Studio nr T, Shops & Dining",107434423,Blueground,Area 2/MIT,42.33999439999999,-71.0814304,Entire home/apt,209,139
655515158683197472,Symphony 1BR next door to laundromat,107434423,Blueground,Area 2/MIT,42.3438654,-71.0880786,Entire home/apt,184,288
655515533603303924,Ideal Fenway Studio w/ W/D & Gym,107434423,Blueground,Area 2/MIT,42.3441154,-71.0995393,Entire home/apt,249,226
655853664480934056,Small fully equipped Contemporary Studio near MGH,2356643,MyBostonTrip,East Cambridge,42.35962909756637,-71.06217904,Entire home/apt,105,340
655992035839044390,PRIVATE 3rd FL 3BR/2BA +GET USE OF 1650sf DAVIS SQ,372512203,Kc,North Cambridge,42.39595158241327,-71.1282537,Private room,332,167
656491198282809831,"Entire House Close to Everything, Harvard/ Lesley",95634275,Sophia,North Cambridge,42.38915656631954,-71.12251249,Entire home/apt,226,127
656519339360622974,Evolve | NEW! Boston Condo < 1 Mi to Fenway Park!,122377513,Evolve,Area 2/MIT,42.34751858520737,-71.09075802,Entire home/apt,192,243
656739593064179375,Lovely 1 bedroom in Somerville,465953880,Mislina,Wellington-Harrington,42.39053079,-71.08999436,Private room,62,325
656750586893573379,Lovely bedroom next to assembly sq,465953880,Mislina,Wellington-Harrington,42.39033984130571,-71.0887486,Private room,55,332
656754878991515516,Great bedroom close to downtown,465953880,Mislina,Wellington-Harrington,42.39012853599373,-71.0885337,Private room,60,311
657856907341305197,Enjoy quietness at Prime Loc nr Harvard MIT !,339387971,Dina,Agassiz,42.38322429999999,-71.1000455,Entire home/apt,249,136
658193577410875967,"Private Room near Harvard /MIT, Long /Short Term!",34191455,Manoj,Mid-Cambridge,42.37508,-71.10637,Private room,110,313
658537973453510520,Best Deal Apt w Ac Tv Wifi W/D nr Tufts Harvard,339387971,Dina,North Cambridge,42.3982715,-71.1038812,Entire home/apt,265,85
658616819945465934,Bright Studio in Gorgeous Brownstone,409684302,Justin And Mandy,Area 2/MIT,42.341398952494266,-71.07852332,Entire home/apt,408,326
658713146354442625,Luxurious Fenway 2BR Penthouse  Roof Deck + Patio,275849638,Steven,Area 2/MIT,42.34942126678053,-71.09291765,Entire home/apt,530,254
658755874410003182,"Sun-filled, 2 bed w/ in-unit laundry & central air",266312920,STARS Of,Area 2/MIT,42.335914278775284,-71.08493879,Entire home/apt,177,283
658765857439531363,"Northeastern,Boston Medical,in unit laundry,C/A",31340713,Kama,Area 2/MIT,42.33639688509847,-71.08554361,Entire home/apt,177,283
658827445719256758,a private bedroom next to porter square,401242783,Aleyna,Neighborhood Nine,42.388756485998606,-71.12355157,Private room,75,327
659156386290642679,Lovely Beacon Hill 1BR,107434423,Blueground,Area 2/MIT,42.348129,-71.080849,Entire home/apt,304,1
659222438058852708,Nice Studio w Uti Wifi Ac on MassAv nr Harvard Tuf,7918311,Dina,North Cambridge,42.39880748251292,-71.13076614,Entire home/apt,189,271
659315566821319546,"Pvt 1 Bedroom Loft, Walk to Harvard, MIT, Metro",7848820,Kris,Mid-Cambridge,42.36968360857853,-71.10163772,Entire home/apt,232,329
659511501225097577,"Luxury 1 bed w/ loft & 2 bath, in-unit laundry",31340713,Kama,Area 2/MIT,42.34041153896436,-71.0694937,Entire home/apt,175,291
659575049631716636,"Luxury 1 bed w/ loft & 2 bath, in-unit laundry",266312920,STARS Of,Area 2/MIT,42.34218374109876,-71.06928046,Entire home/apt,200,291
660152992531541857,Modern Living in  fenway heart high-end building,163848078,Adam,Area 2/MIT,42.34356447327258,-71.10274085,Entire home/apt,549,365
660804988514976374,Lovely 2 Br 2 Ba apt with balcony steps Back Bay,158837906,Hashouki,Area 2/MIT,42.34535548910919,-71.06542101,Entire home/apt,699,358
660828188144926582,Lovely 1 bedroom in heart of Boston Downtown,158837906,Hashouki,Area 2/MIT,42.353043045489336,-71.05823208,Entire home/apt,349,330
660849470644792044,Attractive condo near Harvard Square,21976411,Emil,Mid-Cambridge,42.37174644046848,-71.10753069,Entire home/apt,193,264
660852553947772343,Great Value Studio in South End!,409684302,Justin And Mandy,Area 2/MIT,42.341359410859056,-71.0785769,Entire home/apt,439,318
661308052556559845,"Cambridgeport 1BR w/ W/D & Gym, nr Boston U & MIT",107434423,Blueground,Cambridgeport,42.3566191,-71.1062769,Entire home/apt,243,265
661699261549780740,Luxurious 2Br 2Ba unit in the middle of fenway,158837906,Hashouki,Area 2/MIT,42.34674931847423,-71.10165302,Entire home/apt,499,365
662231064185723309,"Downtown Loft 2 Bedroom, Location",37907846,S,East Cambridge,42.3504614,-71.0579946,Entire home/apt,150,280
662251245962689930,Corner 2BR 2BA unit High end building Fenway Heart,163848078,Adam,Area 2/MIT,42.34639434,-71.10049698,Entire home/apt,499,365
662356804849336511,Artistic 1 bedroom in Boston,65973062,Iris,Riverside,42.36616757461654,-71.1212942,Entire home/apt,226,0
663029895273198101,Tranquil 2 BR 2BA apartment with stunning views,163848078,Adam,East Cambridge,42.369131141057466,-71.0742083,Entire home/apt,299,334
663041203326076714,Radiant 2 bedroom apartment with central location,163848078,Adam,Area 2/MIT,42.348492490469724,-71.10161185,Entire home/apt,399,365
663554848165356274,"N. Station 1BR w/ Gym & W/D, nr TD Garden",107434423,Blueground,East Cambridge,42.365947,-71.063473,Entire home/apt,232,352
663557367450319424,"N. Station 1BR w/ W/D & Gym, nr TD Garden",107434423,Blueground,East Cambridge,42.365947,-71.063473,Entire home/apt,253,277
663586415930581511,Sunny apartment near Harvard in quiet neighborhood,24560357,Devon,Agassiz,42.384081576585295,-71.11294378,Entire home/apt,100,0
663801047166698605,Lovely Two private bedroom home/ Long/Short Term,34191455,Manoj,Wellington-Harrington,42.38853386143557,-71.08881195,Entire home/apt,150,356
664514073741032495,Cozy Studio | Downtown | 3D TOUR,212359760,Evonify,Area 2/MIT,42.35311,-71.06357,Entire home/apt,254,338
664701253418156031,Lovely 1bed unit w/pool in Cambridge,34950004,Salem,Cambridge Highlands,42.39055492982122,-71.14485533,Entire home/apt,147,335
666076095878120193,"All to Yourself! Private Loft 2 Bedroom, Location!",37907846,S,Area 2/MIT,42.35021,-71.05918,Private room,150,308
666082953258423421,5 Bed w/ Free Parking in East Cambridge,43450256,Steve,Wellington-Harrington,42.37340924990996,-71.09137398,Entire home/apt,600,191
666105104288535197,Lovely beacon hill one bed room apt,373675137,Liya,East Cambridge,42.360323460774914,-71.06708436,Entire home/apt,198,278
666119595260461405,A+beacon hill 2 bed room apt a little back yard,373675137,Liya,East Cambridge,42.36128,-71.06701,Entire home/apt,136,21
666183298864581824,Nice 1 bed apt with extra bed @living room boston,373675137,Liya,Area 2/MIT,42.35829560337797,-71.06930078,Entire home/apt,146,357
666192356468430223,HouseBoat Endless Summer- Luxury Houseboat on the Boston Harbor,105620455,SleepAfloat,East Cambridge,42.36285,-71.04845,Entire home/apt,520,206
666595629666506592,"Great location 3 Bed, 2 Bath in East Cambridge",43450256,Steve,East Cambridge,42.371628265451314,-71.08504733,Entire home/apt,600,183
666621064518663140,2-bedroom condo just a 10 min bus ride to Harvard,73841295,Ruth,Strawberry Hill,42.37506939340363,-71.15891831,Entire home/apt,259,327
666718114959412512,Lovely Fenway 1br | New to Airbnb!,275849638,Steven,Area 2/MIT,42.34784664682846,-71.09416858,Entire home/apt,256,58
667282957987085655,"Walk to Harvard, MIT, Central, Subway, Book Now",7848820,Kris,Mid-Cambridge,42.371847528986166,-71.10188428,Private room,149,356
667357351326302474,Home away from Home! A place to focus and relax!,468539024,Cassandra,Cambridgeport,42.363465989567466,-71.1064621,Entire home/apt,250,342
667681124634246971,Beautiful 6 Bedroom home by Harvard-MIT/Long Term,34191455,Manoj,Mid-Cambridge,42.37566584321567,-71.10604383,Entire home/apt,382,365
667977945758847935,Cambridge Harvard - MIT Great Room 3,19788941,Jean Manuel,The Port,42.36482236524314,-71.09200686,Private room,159,297
668526108477951887,"East Cambridge 2BR w/ W/D & Gym, nr Lechmere T",107434423,Blueground,East Cambridge,42.370595,-71.074224,Entire home/apt,268,327
668690430526518299,Private Room with Big Windows in Shared Apartment,2356643,MyBostonTrip,Cambridgeport,42.349128482051256,-71.12120866,Private room,53,93
668800598988690151,Boston Back Bay Gorgeous Apt with fast wifi and great extras!,423270067,Harry And Susie,Area 2/MIT,42.34345392040539,-71.08154714,Entire home/apt,953,337
668804688861479022,Perfect Location! Great Amenities Included!,423270067,Harry And Susie,Area 2/MIT,42.34554,-71.08309,Entire home/apt,938,339
668860983951114949,Close to Everything! MIT/Harvard/Lesley/Porter Sq.,232009663,Annie,Neighborhood Nine,42.38859,-71.12216,Private room,152,87
668877697630181000,Amazing Beacon Hill two bed two bath apt,373675137,Liya,East Cambridge,42.35979393574745,-71.06556737,Entire home/apt,139,280
669073857447651531,Lovely 3 bed 2 bath beacon hill boston down apt,373675137,Liya,East Cambridge,42.36130836295599,-71.06356098,Entire home/apt,139,279
669396639022083488,Lovely studio at beacon hill in downtown boston,373675137,Liya,East Cambridge,42.358720580124604,-71.06763668,Entire home/apt,138,345
669427669548426081,Wonderful 2 bed room apt in heart of cambridge,373675137,Liya,Agassiz,42.381802902187744,-71.11890364,Entire home/apt,109,349
669596090655013207,Copley House - Premium Studio,85130,Copley,Area 2/MIT,42.34408,-71.07934,Private room,363,348
669738658809306751,Most attractive 1 bed room apt with 2 beds boston,373675137,Liya,East Cambridge,42.35974090280411,-71.06582261,Entire home/apt,140,327
670102273378610172,Vacant 2 bedroom 2 bathroom! Border of Cambridge,50314416,Julie,Agassiz,42.37840236861052,-71.10773121,Entire home/apt,115,0
670105594005404482,"Luxe Back Bay 1BR w/ W/D, nr Green Line",107434423,Blueground,Area 2/MIT,42.3496453,-71.0813703,Entire home/apt,226,272
670516883910999694,Lovely beacon hill one bed room apt with two beds,373675137,Liya,East Cambridge,42.360291376744875,-71.06608865,Entire home/apt,111,305
670544036866270163,Amazing two bed room apt in boston beacon hill,373675137,Liya,East Cambridge,42.36090834018428,-71.0694425,Entire home/apt,139,301
670559820149361567,Sweet two bed room apt in heart of boston,373675137,Liya,East Cambridge,42.36023346167062,-71.07109811,Entire home/apt,146,338
671271554310520439,One Bedroom By Boston Common,316148588,TemplePlace,East Cambridge,42.35593444,-71.06117803,Entire home/apt,201,122
671430262208782555,Kendall Square 1BR w/ Concierge & Gym nr MIT,107434423,Blueground,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,241,282
671430717190848087,Kendall Square 1BR w/ Concierge & Gym nr MIT,107434423,Blueground,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,267,232
671829126139313941,Wonderful 1 BR Cambridge near Harvard Law School,20483330,Julia,Agassiz,42.385562765451375,-71.11721618,Entire home/apt,171,60
672978900924645253,Nice 3 Bedroom Free Parking Close to T & Boston,388872888,Yuping,East Cambridge,42.3893941,-71.08295709,Entire home/apt,325,272
673180941199117248,1.5 bedroom unit on second floor on quiet street,9793577,Catalina,Neighborhood Nine,42.38863649185685,-71.12544829,Entire home/apt,173,66
673740923378213133,Awesome Apt in the Heart of Back Bay!,423270067,Harry And Susie,Area 2/MIT,42.34543,-71.08172,Entire home/apt,834,345
673911068470916090,The Hideaway in Charlestown,406987220,Alexander,East Cambridge,42.37449438019013,-71.06197971,Entire home/apt,147,274
674200591572524984,"Large Room w/ Bath in Furnished Apt, good Wifi!",2356643,MyBostonTrip,West Cambridge,42.361511286075526,-71.14336995,Private room,62,335
674339474531785753,"N. Station Studio w/ W/D & Gym, nr TD Garden",107434423,Blueground,East Cambridge,42.365947,-71.063473,Entire home/apt,210,317
674344475189896557,"Fenway Studio w/ W/D, Conc, & Gym, near T",107434423,Blueground,Area 2/MIT,42.3441154,-71.0995393,Entire home/apt,249,329
674344800982633942,Kendall Square 1BR w/ Concierge & Gym nr MIT,107434423,Blueground,East Cambridge,42.36487379999999,-71.0830428,Entire home/apt,250,286
674349526136202834,"E. Cambridge 3BR w/ W/D, steps from Lechmere",107434423,Blueground,Wellington-Harrington,42.37054189999999,-71.0899719,Entire home/apt,279,312
675099896852121300,Lovely Large Studio Near Commute Near Boston,50925581,Dev,North Cambridge,42.38987881521822,-71.10910123,Entire home/apt,217,146
675147276041216943,"N. Station 1BR w/ W/D & Gym, nr TD Garden",107434423,Blueground,East Cambridge,42.365947,-71.063473,Entire home/apt,226,347
675363186271973043,"(83-1) 3Beds, 3 TVS, w/d, parking, 2Desks!",331225367,Stone,Wellington-Harrington,42.37595696720225,-71.09688944,Entire home/apt,396,146
675554659834743514,"(MGH2) Beacon Hill, Near Medical, T, Shops & Park!",351555234,Airbnb,East Cambridge,42.358706227625795,-71.06510531,Entire home/apt,338,122
676052104641131284,Best 6 bed home 1 block fm Harvard U free parking,373675137,Liya,Agassiz,42.38163395869776,-71.11903221,Entire home/apt,262,274
676067227765679861,"Stunning 2 Bed, 1 Bath w/ Parking",43450256,Steve,East Cambridge,42.38998,-71.08771,Entire home/apt,309,365
676101195670433324,1 bedroom with patio in historic gaslight district,470804189,Linda,East Cambridge,42.37528250403987,-71.06210743,Entire home/apt,125,228
676113718476717823,Private Boston Cambridge,51354887,Jay,North Cambridge,42.39880276338806,-71.11956662,Private room,81,1
676257209720573421,Top quality one bed apt w 2 beds in heart boston,373675137,Liya,East Cambridge,42.359071508003474,-71.06727881,Entire home/apt,166,362
676377954746850691,Cozy Private room by Harvard/MIT/Train! Long Stay,34191455,Manoj,Mid-Cambridge,42.37532242575029,-71.10629129,Private room,125,230
676481538201817291,"Back Bay 1BR w/ Gym, nr Copley Sq",107434423,Blueground,Area 2/MIT,42.34819239999999,-71.0816562,Entire home/apt,267,272
676483568549936449,"Somerville 1BR w/ Gym & W/D, nr Green Line",107434423,Blueground,Wellington-Harrington,42.3823505,-71.0911112,Entire home/apt,207,232
676483872976026157,"Downtown 2BR w/ W/D & Gym, nr Theater District",107434423,Blueground,Area 2/MIT,42.3511858,-71.064017,Entire home/apt,431,149
676765815286952916,Stylish House in Kendall/MIT near Boston w/ Garden,38551452,Xiaoguang,East Cambridge,42.368317080443546,-71.08418209,Entire home/apt,957,357
676765881321183870,Modern Room in Kendall/MIT w/ Roof Deck near the T,38551452,Xiaoguang,East Cambridge,42.368343939476944,-71.08452214,Private room,235,0
676855885772438373,Cheerful Haravard Square detached Single Family,10825995,Mike,Riverside,42.363912885578216,-71.11394212,Entire home/apt,345,272
677407879711343231,Wonderful Cambridge Apt. for Short and Long Stays!,33452055,Brooks,Neighborhood Nine,42.3878205,-71.1296732,Entire home/apt,189,96
677637597503515284,Private Bedroom in Allston/Close to Harvard (1),255801185,Nelida,Cambridgeport,42.3589531,-71.1285787,Private room,65,213
678087534326768471,Brick and beam loft In the heart of Charlestown,236059350,Adam,East Cambridge,42.38317050932627,-71.07333046,Entire home/apt,599,365
678183136026718867,"Lovely 5 Bed, 3 Bath w/ Free Parking in East Somer",43450256,Steve,East Cambridge,42.388968229137504,-71.08676692,Entire home/apt,1000,152
678550770911510660,"Arlington, Boston, Cambridge, Medford, Somerville",51354887,Jay,North Cambridge,42.40369794453334,-71.12600452,Private room,79,2
678979256927647544,Sonder The Magnolia | Full Suite+,224829568,Sonder (Boston),Area 2/MIT,42.34914006247841,-71.08070165,Entire home/apt,406,313
678980956677843680,Sonder The Magnolia | Accessible Full Suite+,224829568,Sonder (Boston),Area 2/MIT,42.35039195,-71.08209562,Entire home/apt,278,237
678981779910322461,Sonder The Magnolia | Superior Full Suite+,224829568,Sonder (Boston),Area 2/MIT,42.35056896,-71.08176565,Entire home/apt,447,312
